query,label,length,num_keywords,has_comment,num_quotes,num_semicolons,has_union,has_exec,has_sleep,injection_type
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM customers WHERE email = 'admin' AND password = '7660'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
"INSERT INTO logs (event, user_id) VALUES ('login', 25);",safe,55,1,False,2,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 17);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 17 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM products WHERE id = 41;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 49 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 52;,safe,61,2,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 47;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
UPDATE inventory SET stock = stock - 1 WHERE product_id = 86;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 82;,safe,37,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 82;,safe,50,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 4;,safe,49,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'carol' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
"INSERT INTO logs (event, user_id) VALUES ('login', 47);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 24 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 36;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 8;,safe,60,2,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 6;,safe,49,2,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '9406'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM products WHERE id = 39;,safe,37,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'guest'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'bob'; DROP TABLE users; --,injection,64,4,True,2,2,False,False,False,data manipulation
UPDATE users SET last_login = NOW() WHERE id = 6;,safe,49,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'alice' AND password = '4092' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 11 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'bob'; WAITFOR DELAY '00:00:05'; --,injection,77,4,True,4,2,False,False,True,time-based
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '9841' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM customers WHERE email = 'guest' AND password = '6244'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM users WHERE username = 'guest' AND password = '4564';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '5245' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 10 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 21;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '8630' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM users WHERE username = 'guest' AND password = '6999' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob' AND password = '7899';,safe,65,4,False,4,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 54;,safe,50,3,False,0,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 100;,safe,51,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 3;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 42 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 31 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'support' OR EXISTS(SELECT * FROM admin);,injection,84,7,False,2,1,False,False,False,subquery
UPDATE users SET last_login = NOW() WHERE id = 34;,safe,50,2,False,0,1,False,False,False,none
UPDATE users SET last_login = NOW() WHERE id = 19;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 53;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM users WHERE username = 'carol'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT email FROM customers WHERE customer_id = 19;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '1593'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
UPDATE inventory SET stock = stock - 1 WHERE product_id = 63;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '7491'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
"INSERT INTO logs (event, user_id) VALUES ('login', 14);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
"INSERT INTO logs (event, user_id) VALUES ('login', 11);",safe,55,1,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM users WHERE username = 'carol' AND password = '9441';,safe,67,4,False,4,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 27;,safe,50,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 35;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT COUNT(*) FROM orders WHERE product_id = 78;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
UPDATE users SET last_login = NOW() WHERE id = 50;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
UPDATE inventory SET stock = stock - 1 WHERE product_id = 8;,safe,60,2,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest' AND password = '6652';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
"INSERT INTO logs (event, user_id) VALUES ('login', 17);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'alice' AND password = '8711';,safe,67,4,False,4,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 22;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'guest' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM products WHERE id = 22;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 36 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
"INSERT INTO logs (event, user_id) VALUES ('login', 21);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM products WHERE id = 4;,safe,36,3,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'admin' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM products WHERE id = 23;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 81;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'bob' AND password = '8312'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,110,6,True,7,3,False,True,False,data manipulation
"INSERT INTO logs (event, user_id) VALUES ('login', 17);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 11 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM orders WHERE user_id = 32 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 22;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 59;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob'; DROP TABLE users; --,injection,64,4,True,2,2,False,False,False,data manipulation
DELETE FROM sessions WHERE user_id = 32;,safe,40,3,False,0,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 28 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
UPDATE users SET last_login = NOW() WHERE id = 43;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 100;,safe,62,2,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 36;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '9514'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM employees WHERE department = 'hr';,safe,48,3,False,2,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 29 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'carol'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT COUNT(*) FROM orders WHERE product_id = 91;,safe,50,3,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 37);",safe,55,1,False,2,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 22);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '3703'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM products WHERE id = 98;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '8455';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '5504'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM login WHERE username = 'guest' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT COUNT(*) FROM orders WHERE product_id = 55;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest' AND password = '3907' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM products WHERE id = 42;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 96;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM products WHERE id = 44;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM orders WHERE user_id = 13 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM customers WHERE email = 'alice' AND password = '1664'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
DELETE FROM sessions WHERE user_id = 48;,safe,40,3,False,0,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 23;,safe,40,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '3605';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing' OR EXISTS(SELECT * FROM admin);,injection,86,7,False,2,1,False,False,False,subquery
SELECT * FROM users WHERE username = 'admin' AND password = '5921' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT email FROM customers WHERE customer_id = 28;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 30;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'sales';,safe,51,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'carol' AND password = '5708';,safe,67,4,False,4,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 34;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 63;,safe,50,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '2392';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob' AND password = '1455';,safe,65,4,False,4,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 86;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM logs WHERE action = 'login' AND user_id = 46 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM customers WHERE email = 'admin' AND password = '4021'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 39;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'carol' AND password = '2850'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM customers WHERE email = 'admin' AND password = '2010'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM employees WHERE department = 'engineering';,safe,57,3,False,2,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '7760';,safe,67,4,False,4,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 50;,safe,50,3,False,0,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'support';,safe,53,3,False,2,1,False,False,False,none
SELECT * FROM employees WHERE department = 'engineering' OR EXISTS(SELECT * FROM admin);,injection,88,7,False,2,1,False,False,False,subquery
SELECT * FROM orders WHERE user_id = 24 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
SELECT * FROM products WHERE id = 72;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'guest'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM logs WHERE action = 'login' AND user_id = 38 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM sessions WHERE session_id = 'bob'; WAITFOR DELAY '00:00:05'; --,injection,77,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'carol'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM products WHERE id = 23;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'bob'; DROP TABLE users; --,injection,64,4,True,2,2,False,False,False,data manipulation
SELECT * FROM users WHERE username = 'alice'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM users WHERE username = 'carol' AND password = '5758';,safe,67,4,False,4,1,False,False,False,none
DELETE FROM sessions WHERE user_id = 8;,safe,39,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'alice' AND password = '5618'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM users WHERE username = 'guest' AND password = '3545';,safe,67,4,False,4,1,False,False,False,none
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
SELECT COUNT(*) FROM orders WHERE product_id = 4;,safe,49,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM products WHERE id = 36;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'admin' AND password = '9357' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
SELECT * FROM products WHERE id = 1;,safe,36,3,False,0,1,False,False,False,none
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT * FROM products WHERE id = 52;,safe,37,3,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '5460'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
UPDATE users SET last_login = NOW() WHERE id = 9;,safe,49,2,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 22;,safe,51,3,False,0,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 18;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM login WHERE username = 'bob' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,89,5,True,6,2,False,True,False,code execution
SELECT * FROM logs WHERE action = 'login' AND user_id = 29 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
"SELECT * FROM accounts WHERE account_name = '' OR 1=CONVERT(INT, (SELECT password FROM users WHERE username = 'admin')); --",injection,123,7,True,4,1,False,False,False,other
SELECT COUNT(*) FROM orders WHERE product_id = 75;,safe,50,3,False,0,1,False,False,False,none
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
SELECT * FROM login WHERE username = 'carol' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT COUNT(*) FROM orders WHERE product_id = 98;,safe,50,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 40;,safe,51,3,False,0,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
SELECT * FROM logs WHERE action = 'login' AND user_id = 5 OR (SELECT COUNT(*) FROM users) > 0; --,injection,97,7,True,2,1,False,False,False,other
SELECT * FROM employees WHERE department = 'marketing';,safe,55,3,False,2,1,False,False,False,none
SELECT * FROM customers WHERE email = 'guest' AND password = '6791'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM logs WHERE action = 'login' AND user_id = 32 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM users WHERE username = 'admin' AND password = '1334' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
SELECT * FROM orders WHERE user_id = 34 AND status = 'shipped' OR '' = '';,injection,74,5,False,6,1,False,False,False,other
SELECT * FROM employees WHERE department = 'hr' OR EXISTS(SELECT * FROM admin);,injection,79,7,False,2,1,False,False,False,subquery
DELETE FROM sessions WHERE user_id = 39;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM employees WHERE department = 'support' OR EXISTS(SELECT * FROM admin);,injection,84,7,False,2,1,False,False,False,subquery
SELECT * FROM login WHERE username = 'alice' AND password = ''; EXEC xp_cmdshell('dir'); --,injection,91,5,True,6,2,False,True,False,code execution
SELECT * FROM logs WHERE action = 'login' AND user_id = 19 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT email FROM customers WHERE customer_id = 36;,safe,51,3,False,0,1,False,False,False,none
SELECT * FROM users WHERE username = 'admin' AND password = '6789' OR 'x'='x';,injection,78,5,False,8,1,False,False,False,other
UPDATE inventory SET stock = stock - 1 WHERE product_id = 99;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'admin'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM users WHERE username = 'admin'; DROP TABLE users; --,injection,66,4,True,2,2,False,False,False,data manipulation
UPDATE users SET last_login = NOW() WHERE id = 23;,safe,50,2,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'admin' AND password = '6834'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,112,6,True,7,3,False,True,False,data manipulation
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM sessions WHERE session_id = 'bob'; WAITFOR DELAY '00:00:05'; --,injection,77,4,True,4,2,False,False,True,time-based
DELETE FROM sessions WHERE user_id = 27;,safe,40,3,False,0,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'alice'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
SELECT * FROM logs WHERE action = 'login' AND user_id = 35 OR (SELECT COUNT(*) FROM users) > 0; --,injection,98,7,True,2,1,False,False,False,other
SELECT * FROM users WHERE username = 'carol' AND password = '7673';,safe,67,4,False,4,1,False,False,False,none
UPDATE inventory SET stock = stock - 1 WHERE product_id = 60;,safe,61,2,False,0,1,False,False,False,none
SELECT * FROM customers WHERE email = 'bob' AND password = '4258'; --'; EXEC sp_MSForEachTable 'DROP TABLE ?';,injection,110,6,True,7,3,False,True,False,data manipulation
SELECT COUNT(*) FROM orders WHERE product_id = 12;,safe,50,3,False,0,1,False,False,False,none
SELECT email FROM customers WHERE customer_id = 12;,safe,51,3,False,0,1,False,False,False,none
"INSERT INTO logs (event, user_id) VALUES ('login', 29);",safe,55,1,False,2,1,False,False,False,none
SELECT * FROM sessions WHERE session_id = 'guest'; WAITFOR DELAY '00:00:05'; --,injection,79,4,True,4,2,False,False,True,time-based
DELETE FROM temp_data WHERE created_at < NOW() - INTERVAL '7 days';,safe,67,3,False,2,1,False,False,False,none
"SELECT * FROM payments WHERE card_number = '1234' OR ASCII(SUBSTRING((SELECT TOP 1 password FROM users),1,1)) > 64; --",injection,118,6,True,2,1,False,False,False,other
DELETE FROM sessions WHERE user_id = 5;,safe,39,3,False,0,1,False,False,False,none
